```csv
event_id,timestamp,subject_type,subject_id,access_point_id,direction,method,result,denial_reason,source_system,access_level_required,subject_access_level,correlated_visit_id
EVT000915,2025-01-07T12:16:33+01:00,EMPLOYEE,EMP031,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000916,2025-01-07T12:18:18+01:00,EMPLOYEE,EMP068,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000917,2025-01-07T12:20:45+01:00,EMPLOYEE,EMP115,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000918,2025-01-07T12:22:22+01:00,EMPLOYEE,EMP002,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000919,2025-01-07T12:24:11+01:00,EMPLOYEE,EMP049,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000920,2025-01-07T12:26:33+01:00,EMPLOYEE,EMP096,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000921,2025-01-07T12:28:18+01:00,EMPLOYEE,EMP143,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000922,2025-01-07T12:30:45+01:00,VISITOR,VIS025,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,VIS025-20250107
EVT000923,2025-01-07T12:32:22+01:00,EMPLOYEE,EMP020,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000924,2025-01-07T12:34:11+01:00,EMPLOYEE,EMP057,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000925,2025-01-07T12:36:33+01:00,EMPLOYEE,EMP104,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000926,2025-01-07T12:38:18+01:00,EMPLOYEE,EMP151,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000927,2025-01-07T12:40:45+01:00,EMPLOYEE,EMP038,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000928,2025-01-07T12:42:22+01:00,EMPLOYEE,EMP085,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000929,2025-01-07T12:44:11+01:00,EMPLOYEE,EMP132,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000930,2025-01-07T12:46:33+01:00,EMPLOYEE,EMP019,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000931,2025-01-07T12:48:18+01:00,EMPLOYEE,EMP153,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000932,2025-01-07T12:50:45+01:00,VISITOR,VIS033,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS033-20250107
EVT000933,2025-01-07T12:52:22+01:00,EMPLOYEE,EMP007,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000934,2025-01-07T12:54:11+01:00,EMPLOYEE,EMP054,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000935,2025-01-07T12:56:33+01:00,EMPLOYEE,EMP101,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000936,2025-01-07T12:58:18+01:00,EMPLOYEE,EMP148,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000937,2025-01-07T13:00:45+01:00,EMPLOYEE,EMP035,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000938,2025-01-07T13:02:22+01:00,EMPLOYEE,EMP129,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000939,2025-01-07T13:04:11+01:00,EMPLOYEE,EMP016,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000940,2025-01-07T13:06:33+01:00,EMPLOYEE,EMP063,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000941,2025-01-07T13:08:18+01:00,EMPLOYEE,EMP110,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000942,2025-01-07T13:10:45+01:00,VISITOR,VIS026,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Low,VIS026-20250107
EVT000943,2025-01-07T13:12:22+01:00,EMPLOYEE,EMP157,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000944,2025-01-07T13:14:11+01:00,EMPLOYEE,EMP044,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000945,2025-01-07T13:16:33+01:00,EMPLOYEE,EMP091,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000946,2025-01-07T13:18:18+01:00,EMPLOYEE,EMP066,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000947,2025-01-07T13:20:45+01:00,EMPLOYEE,EMP113,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000948,2025-01-07T13:22:22+01:00,EMPLOYEE,EMP040,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000949,2025-01-07T13:24:11+01:00,EMPLOYEE,EMP087,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000950,2025-01-07T13:26:33+01:00,EMPLOYEE,EMP134,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000951,2025-01-07T13:28:18+01:00,VISITOR,VIS021,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS021-20250107
EVT000952,2025-01-07T13:30:45+01:00,EMPLOYEE,EMP058,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000953,2025-01-07T13:32:22+01:00,EMPLOYEE,EMP105,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000954,2025-01-07T13:34:11+01:00,EMPLOYEE,EMP032,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000955,2025-01-07T13:36:33+01:00,EMPLOYEE,EMP079,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000956,2025-01-07T13:38:18+01:00,EMPLOYEE,EMP013,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000957,2025-01-07T13:40:45+01:00,EMPLOYEE,EMP050,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000958,2025-01-07T13:42:22+01:00,EMPLOYEE,EMP097,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000959,2025-01-07T13:44:11+01:00,EMPLOYEE,EMP144,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000960,2025-01-07T13:46:33+01:00,EMPLOYEE,EMP031,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000961,2025-01-07T13:48:18+01:00,VISITOR,VIS022,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS022-20250107
EVT000962,2025-01-07T13:50:45+01:00,EMPLOYEE,EMP068,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000963,2025-01-07T13:52:22+01:00,EMPLOYEE,EMP115,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000964,2025-01-07T13:54:11+01:00,EMPLOYEE,EMP002,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000965,2025-01-07T13:56:33+01:00,EMPLOYEE,EMP049,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000966,2025-01-07T13:58:18+01:00,EMPLOYEE,EMP096,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000967,2025-01-07T14:00:45+01:00,EMPLOYEE,EMP143,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000968,2025-01-07T14:02:22+01:00,EMPLOYEE,EMP020,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000969,2025-01-07T14:04:11+01:00,EMPLOYEE,EMP057,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000970,2025-01-07T14:06:33+01:00,EMPLOYEE,EMP104,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000971,2025-01-07T14:08:18+01:00,VISITOR,VIS023,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS023-20250107
EVT000972,2025-01-07T14:10:45+01:00,EMPLOYEE,EMP151,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000973,2025-01-07T14:12:22+01:00,EMPLOYEE,EMP038,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000974,2025-01-07T14:14:11+01:00,EMPLOYEE,EMP085,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000975,2025-01-07T14:16:33+01:00,EMPLOYEE,EMP132,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000976,2025-01-07T14:18:18+01:00,EMPLOYEE,EMP019,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000977,2025-01-07T14:20:45+01:00,EMPLOYEE,EMP153,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000978,2025-01-07T14:22:22+01:00,EMPLOYEE,EMP007,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000979,2025-01-07T14:24:11+01:00,EMPLOYEE,EMP054,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000980,2025-01-07T14:26:33+01:00,EMPLOYEE,EMP101,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000981,2025-01-07T14:28:18+01:00,VISITOR,VIS024,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS024-20250107
EVT000982,2025-01-07T14:30:45+01:00,EMPLOYEE,EMP148,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000983,2025-01-07T14:32:22+01:00,EMPLOYEE,EMP035,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000984,2025-01-07T14:34:11+01:00,EMPLOYEE,EMP129,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000985,2025-01-07T14:36:33+01:00,EMPLOYEE,EMP016,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000986,2025-01-07T14:38:18+01:00,EMPLOYEE,EMP063,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000987,2025-01-07T14:40:45+01:00,EMPLOYEE,EMP110,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000988,2025-01-07T14:42:22+01:00,EMPLOYEE,EMP157,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000989,2025-01-07T14:44:11+01:00,EMPLOYEE,EMP044,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000990,2025-01-07T14:46:33+01:00,EMPLOYEE,EMP091,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000991,2025-01-07T14:48:18+01:00,VISITOR,VIS027,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Low,VIS027-20250107
EVT000992,2025-01-07T14:50:45+01:00,EMPLOYEE,EMP066,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000993,2025-01-07T14:52:22+01:00,EMPLOYEE,EMP113,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000994,2025-01-07T14:54:11+01:00,EMPLOYEE,EMP040,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000995,2025-01-07T14:56:33+01:00,EMPLOYEE,EMP087,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000996,2025-01-07T14:58:18+01:00,EMPLOYEE,EMP134,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000997,2025-01-07T15:00:45+01:00,VISITOR,VIS028,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,DENIED,Insufficient Clearance,ACCESS_CTRL_PANEL_03,Medium,Low,VIS028-20250107
EVT000998,2025-01-07T15:02:22+01:00,EMPLOYEE,EMP058,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000999,2025-01-07T15:04:11+01:00,EMPLOYEE,EMP105,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT001000,2025-01-07T15:06:33+01:00,EMPLOYEE,EMP032,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT001001,2025-01-07T15:08:18+01:00,EMPLOYEE,EMP079,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001002,2025-01-07T15:10:45+01:00,EMPLOYEE,EMP013,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001003,2025-01-07T15:12:22+01:00,EMPLOYEE,EMP050,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT001004,2025-01-07T15:14:11+01:00,EMPLOYEE,EMP097,OPERATIONS_FLOOR_3_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT001005,2025-01-07T15:16:33+01:00,EMPLOYEE,EMP144,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT001006,2025-01-07T15:18:18+01:00,VISITOR,VIS029,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,VIS029-20250107
EVT001007,2025-01-07T15:20:45+01:00,EMPLOYEE,EMP031,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001008,2025-01-07T15:22:22+01:00,EMPLOYEE,EMP068,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT001009,2025-01-07T15:24:11+01:00,EMPLOYEE,EMP115,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT001010,2025-01-07T15:26:33+01:00,EMPLOYEE,EMP002,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001011,2025-01-07T15:28:18+01:00,EMPLOYEE,EMP049,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT001012,2025-01-07T15:30:45+01:00,EMPLOYEE,EMP096,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001013,2025-01-07T15:32:22+01:00,EMPLOYEE,EMP143,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT001014,2025-01-07T15:34:11+01:00,EMPLOYEE,EMP020,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001015,2025-01-07T15:36:33+01:00,EMPLOYEE,EMP057,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT001016,2025-01-07T15:38:18+01:00,VISITOR,VIS030,LEGAL_FLOOR_4_DOOR01,IN,CARD,DENIED,Insufficient Clearance,ACCESS_CTRL_PANEL_04,Medium,Low,VIS030-20250107
EVT001017,2025-01-07T15:40:45+01:00,EMPLOYEE,EMP104,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT001018,2025-01-07T15:42:22+01:00,EMPLOYEE,EMP151,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT001019,2025-01-07T15:44:11+01:00,EMPLOYEE,EMP038,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001020,2025-01-07T15:46:33+01:00,EMPLOYEE,EMP085,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT001021,2025-01-07T15:48:18+01:00,EMPLOYEE,EMP132,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT001022,2025-01-07T15:50:45+01:00,EMPLOYEE,EMP019,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001023,2025-01-07T15:52:22+01:00,SERVICE_ACCOUNT,SYS-CLEANING,FLOOR_2_SERVICE,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Low,Low,
EVT001024,2025-01-07T15:54:11+01:00,SERVICE_ACCOUNT,SYS-CLEANING,FLOOR_3_SERVICE,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Low,Low,
EVT001025,2025-01-07T15:56:33+01:00,VISITOR,VIS031,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Low,VIS031-20250107
EVT001026,2025-01-07T15:58:18+01:00,EMPLOYEE,EMP153,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT001027,2025-01-07T16:00:45+01:00,EMPLOYEE,EMP087,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001028,2025-01-07T16:02:22+01:00,EMPLOYEE,EMP087,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT001029,2025-01-07T16:04:11+01:00,EMPLOYEE,EMP096,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001030,2025-01-07T16:06:33+01:00,EMPLOYEE,EMP096,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT001031,2025-01-07T16:08:18+01:00,VISITOR,VIS025,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS025-20250107
EVT001032,2025-01-07T16:10:45+01:00,EMPLOYEE,EMP031,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001033,2025-01-07T16:12:22+01:00,EMPLOYEE,EMP031,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001034,2025-01-07T16:14:11+01:00,EMPLOYEE,EMP079,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001035,2025-01-07T16:16:33+01:00,EMPLOYEE,EMP079,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT001036,2025-01-07T16:18:18+01:00,EMPLOYEE,EMP020,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001037,2025-01-07T16:20:45+01:00,EMPLOYEE,EMP020,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT001038,2025-01-07T16:22:22+01:00,EMPLOYEE,EMP019,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001039,2025-01-07T16:24:11+01:00,EMPLOYEE,EMP019,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001040,2025-01-07T16:26:33+01:00,EMPLOYEE,EMP002,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001041,2025-01-07T16:28:18+01:00,VISITOR,VIS026,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS026-20250107
EVT001042,2025-01-07T16:30:45+01:00,EMPLOYEE,EMP002,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT001043,2025-01-07T16:32:22+01:00,EMPLOYEE,EMP013,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001044,2025-01-07T16:34:11+01:00,EMPLOYEE,EMP013,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT001045,2025-01-07T16:36:33+01:00,EMPLOYEE,EMP038,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001046,2025-01-07T16:38:18+01:00,EMPLOYEE,EMP038,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001047,2025-01-07T16:40:45+01:00,EMPLOYEE,EMP007,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001048,2025-01-07T16:42:22+01:00,EMPLOYEE,EMP007,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT001049,2025-01-07T16:44:11+01:00,EMPLOYEE,EMP035,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001050,2025-01-07T16:46:33+01:00,EMPLOYEE,EMP035,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT001051,2025-01-07T16:48:18+01:00,VISITOR,VIS027,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS027-20250107
EVT001052,2025-01-07T16:50:45+01:00,EMPLOYEE,EMP016,RECORDS_FLOOR_1_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001053,2025-01-07T16:52:22+01:00,EMPLOYEE,EMP016,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT001054,2025-01-07T16:54:11+01:00,EMPLOYEE,EMP040,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT001055,2025-01-07T16:56:33+01:00,EMPLOYEE,EMP040,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURN
